PRECISE MISSION TIME (min),Pvx,Pvy,Pvz,Ppx,Ppy,Ppz,Distance X,Distance Y,Distance Z,Total Distance
465.0031472,-1.085244318,-1.052943647,-0.731065177,-62072.66343,-13321.0097,-2220.411987,-1.08586,-1.05261,-0.731043,121847.4241
465.0198139,-1.084023302,-1.053619519,-0.731112405,-62073.74806,-13322.06298,-2221.143073,-1.08463,-1.05328,-0.731086,121849.1035
465.0364805,-1.082802285,-1.054295392,-0.731159634,-62074.83147,-13323.11694,-2221.874211,-1.08341,-1.05396,-0.731138,121850.7825
465.0531472,-1.081581268,-1.054971265,-0.731206862,-62075.91366,-13324.17157,-2222.605395,-1.08219,-1.05463,-0.731184,121852.4612
465.0698139,-1.080360251,-1.055647137,-0.731254091,-62076.99463,-13325.22688,-2223.336623,-1.08097,-1.05531,-0.731228,121854.1396
465.0864805,-1.079139234,-1.05632301,-0.731301319,-62078.07438,-13326.28287,-2224.067902,-1.07975,-1.05599,-0.731279,121855.8176
465.1031472,-1.077918217,-1.056998882,-0.731348548,-62079.15291,-13327.33953,-2224.799229,-1.07853,-1.05666,-0.731327,121857.4953
465.1198139,-1.0766972,-1.057674755,-0.731395776,-62080.23022,-13328.39686,-2225.530598,-1.07731,-1.05733,-0.731369,121859.1726
465.1364805,-1.075476184,-1.058350627,-0.731443005,-62081.30631,-13329.45488,-2226.262019,-1.07609,-1.05802,-0.731421,121860.8496
465.1531472,-1.074255167,-1.0590265,-0.731490233,-62082.38117,-13330.51357,-2226.993487,-1.07486,-1.05869,-0.731468,121862.5263
465.1698139,-1.07303415,-1.059702373,-0.731537462,-62083.45481,-13331.57293,-2227.724998,-1.07364,-1.05936,-0.731511,121864.2026
465.1864805,-1.071813133,-1.060378245,-0.73158469,-62084.52724,-13332.63297,-2228.45656,-1.07243,-1.06004,-0.731562,121865.8786
465.2031472,-1.070592116,-1.061054118,-0.731631919,-62085.59845,-13333.69369,-2229.18817,-1.07121,-1.06072,-0.73161,121867.5542
465.2198139,-1.069371099,-1.06172999,-0.731679147,-62086.66842,-13334.75508,-2229.919823,-1.06997,-1.06139,-0.731653,121869.2296
465.2364805,-1.068150082,-1.062405863,-0.731726376,-62087.73719,-13335.81715,-2230.651527,-1.06877,-1.06207,-0.731704,121870.9046
465.2531472,-1.066929065,-1.063081735,-0.731773604,-62088.80473,-13336.87989,-2231.383278,-1.06754,-1.06274,-0.731751,121872.5792
465.2698139,-1.065708049,-1.063757608,-0.731820833,-62089.87104,-13337.94331,-2232.115072,-1.06631,-1.06342,-0.731794,121874.2536
465.2864805,-1.064487032,-1.064433481,-0.731868061,-62090.93614,-13339.0074,-2232.846918,-1.0651,-1.06409,-0.731846,121875.9276
465.3031472,-1.063266015,-1.065109353,-0.73191529,-62092.00002,-13340.07218,-2233.578812,-1.06388,-1.06478,-0.731894,121877.6013
465.3198139,-1.062044998,-1.065785226,-0.731962518,-62093.06267,-13341.13762,-2234.310748,-1.06265,-1.06544,-0.731936,121879.2747
465.3364805,-1.060823981,-1.066461098,-0.732009747,-62094.12411,-13342.20375,-2235.042735,-1.06144,-1.06613,-0.731987,121880.9477
465.3531472,-1.059602964,-1.067136971,-0.732056975,-62095.18432,-13343.27055,-2235.77477,-1.06021,-1.0668,-0.732035,121882.6204
465.3698139,-1.058381947,-1.067812843,-0.732104204,-62096.24331,-13344.33802,-2236.506848,-1.05899,-1.06747,-0.732078,121884.2928
465.3864805,-1.057160931,-1.068488716,-0.732151432,-62097.30108,-13345.40617,-2237.238977,-1.05777,-1.06815,-0.732129,121885.9649
465.4031472,-1.055939914,-1.069164588,-0.732198661,-62098.35764,-13346.475,-2237.971153,-1.05656,-1.06883,-0.732176,121887.6366
465.4198139,-1.054718897,-1.069840461,-0.732245889,-62099.41296,-13347.5445,-2238.703373,-1.05532,-1.0695,-0.73222,121889.3081
465.4364805,-1.05349788,-1.070516334,-0.732293118,-62100.46707,-13348.61468,-2239.435644,-1.05411,-1.07018,-0.732271,121890.9792
465.4531472,-1.052276863,-1.071192206,-0.732340346,-62101.51996,-13349.68554,-2240.167962,-1.05289,-1.07086,-0.732318,121892.65
465.4698139,-1.051055846,-1.071868079,-0.732387575,-62102.57162,-13350.75706,-2240.900323,-1.05166,-1.07152,-0.732361,121894.3205
465.4864805,-1.049834829,-1.072543951,-0.732434803,-62103.62207,-13351.82927,-2241.632736,-1.05045,-1.07221,-0.732413,121895.9907
465.5031472,-1.048613813,-1.073219824,-0.732482032,-62104.6713,-13352.90215,-2242.365195,-1.04923,-1.07288,-0.732459,121897.6605
465.5198139,-1.047392796,-1.073895696,-0.73252926,-62105.7193,-13353.97571,-2243.097698,-1.048,-1.07356,-0.732503,121899.3301
465.5364805,-1.046171779,-1.074571569,-0.732576489,-62106.76608,-13355.04994,-2243.830253,-1.04678,-1.07423,-0.732555,121900.9993
465.5531472,-1.044950762,-1.075247442,-0.732623717,-62107.81165,-13356.12485,-2244.562854,-1.04557,-1.07491,-0.732601,121902.6683
465.5698139,-1.043729745,-1.075923314,-0.732670946,-62108.85598,-13357.20044,-2245.295498,-1.04433,-1.07559,-0.732644,121904.3369
465.5864805,-1.042508728,-1.076599187,-0.732718174,-62109.8991,-13358.2767,-2246.028195,-1.04312,-1.07626,-0.732697,121906.0052
465.6031472,-1.041287711,-1.077275059,-0.732765403,-62110.941,-13359.35364,-2246.760938,-1.0419,-1.07694,-0.732743,121907.6732
465.6198139,-1.040066694,-1.077950932,-0.732812631,-62111.98168,-13360.43125,-2247.493724,-1.04068,-1.07761,-0.732786,121909.3409
465.6364805,-1.038845678,-1.078626804,-0.73285986,-62113.02104,-13361.50952,-2248.226558,-1.03936,-1.07827,-0.732834,121911.0082
465.6531472,-1.037431916,-1.079261199,-0.732900099,-62114.0604,-13362.58779,-2248.959392,-1.03936,-1.07827,-0.732834,121912.6756
465.6698139,-1.038466614,-1.078545231,-0.732846114,-62115.09835,-13363.66669,-2249.692263,-1.03795,-1.0789,-0.732871,121914.3424
465.6864805,-1.039501311,-1.077829264,-0.732792129,-62116.13733,-13364.74488,-2250.425083,-1.03898,-1.07819,-0.73282,121916.0095
465.7031472,-1.040536008,-1.077113296,-0.732738144,-62117.17735,-13365.82235,-2251.15785,-1.04002,-1.07747,-0.732767,121917.6767
465.7198139,-1.041570705,-1.076397328,-0.732684159,-62118.2184,-13366.8991,-2251.890558,-1.04105,-1.07675,-0.732708,121919.344
465.7364805,-1.042605402,-1.07568136,-0.732630174,-62119.26049,-13367.97514,-2252.623217,-1.04209,-1.07604,-0.732659,121921.0115
465.7531472,-1.0436401,-1.074965393,-0.732576189,-62120.30362,-13369.05047,-2253.355821,-1.04313,-1.07533,-0.732604,121922.6792
465.7698139,-1.044674797,-1.074249425,-0.732522204,-62121.34777,-13370.12507,-2254.088368,-1.04415,-1.0746,-0.732547,121924.347
465.7864805,-1.045709494,-1.073533457,-0.732468219,-62122.39297,-13371.19896,-2254.820864,-1.0452,-1.07389,-0.732496,121926.015
465.8031472,-1.046744191,-1.072817489,-0.732414234,-62123.4392,-13372.27214,-2255.553307,-1.04623,-1.07318,-0.732443,121927.6832
465.8198139,-1.047778889,-1.072101522,-0.732360249,-62124.48645,-13373.3446,-2256.285691,-1.04725,-1.07246,-0.732384,121929.3515
465.8364805,-1.048813586,-1.071385554,-0.732306264,-62125.53475,-13374.41634,-2257.018026,-1.0483,-1.07174,-0.732335,121931.02
465.8531472,-1.049848283,-1.070669586,-0.732252279,-62126.58408,-13375.48737,-2257.750307,-1.04933,-1.07103,-0.732281,121932.6887
465.8698139,-1.05088298,-1.069953618,-0.732198294,-62127.63445,-13376.55768,-2258.482529,-1.05037,-1.07031,-0.732222,121934.3575
465.8864805,-1.051917678,-1.069237651,-0.732144309,-62128.68585,-13377.62728,-2259.214702,-1.0514,-1.0696,-0.732173,121936.0265
465.9031472,-1.052952375,-1.068521683,-0.732090325,-62129.73829,-13378.69616,-2259.946821,-1.05244,-1.06888,-0.732119,121937.6957
465.9198139,-1.053987072,-1.067805715,-0.73203634,-62130.79175,-13379.76432,-2260.678881,-1.05346,-1.06816,-0.73206,121939.365
465.9364805,-1.055021769,-1.067089747,-0.731982355,-62131.84626,-13380.83177,-2261.410892,-1.05451,-1.06745,-0.732011,121941.0345
465.9531472,-1.056056467,-1.06637378,-0.73192837,-62132.9018,-13381.8985,-2262.142849,-1.05554,-1.06673,-0.731957,121942.7042
465.9698139,-1.057091164,-1.065657812,-0.731874385,-62133.95837,-13382.96451,-2262.874747,-1.05657,-1.06601,-0.731898,121944.3741
465.9864805,-1.058125861,-1.064941844,-0.7318204,-62135.01598,-13384.02982,-2263.606596,-1.05761,-1.06531,-0.731849,121946.0441
466.0031472,-1.059160558,-1.064225876,-0.731766415,-62136.07462,-13385.0944,-2264.338391,-1.05864,-1.06458,-0.731795,121947.7143
466.0198139,-1.060195255,-1.063509909,-0.73171243,-62137.1343,-13386.15827,-2265.070127,-1.05968,-1.06387,-0.731736,121949.3847
466.0364805,-1.061229953,-1.062793941,-0.731658445,-62138.19501,-13387.22142,-2265.801814,-1.06071,-1.06315,-0.731687,121951.0552
466.0531472,-1.06226465,-1.062077973,-0.73160446,-62139.25676,-13388.28386,-2266.533447,-1.06175,-1.06244,-0.731633,121952.726
466.0698139,-1.063299347,-1.061362005,-0.731550475,-62140.31954,-13389.34557,-2267.265022,-1.06278,-1.06171,-0.731575,121954.3969
466.0864805,-1.064334044,-1.060646038,-0.73149649,-62141.38336,-13390.40658,-2267.996547,-1.06382,-1.06101,-0.731525,121956.068
466.1031472,-1.065368742,-1.05993007,-0.731442505,-62142.44821,-13391.46687,-2268.728018,-1.06485,-1.06029,-0.731471,121957.7393
466.1198139,-1.066403439,-1.059214102,-0.73138852,-62143.51409,-13392.52644,-2269.45943,-1.06588,-1.05957,-0.731412,121959.4107
466.1364805,-1.067438136,-1.058498134,-0.731334535,-62144.58102,-13393.5853,-2270.190793,-1.06693,-1.05886,-0.731363,121961.0824
466.1531472,-1.068472833,-1.057782167,-0.73128055,-62145.64897,-13394.64344,-2270.922102,-1.06795,-1.05814,-0.731309,121962.7542
466.1698139,-1.069507531,-1.057066199,-0.731226565,-62146.71796,-13395.70086,-2271.653353,-1.06899,-1.05742,-0.731251,121964.4262
466.1864805,-1.070542228,-1.056350231,-0.73117258,-62147.78799,-13396.75757,-2272.384554,-1.07003,-1.05671,-0.731201,121966.0984
466.2031472,-1.071576925,-1.055634263,-0.731118595,-62148.85905,-13397.81356,-2273.115701,-1.07106,-1.05599,-0.731147,121967.7708
466.2198139,-1.072611622,-1.054918296,-0.73106461,-62149.93114,-13398.86884,-2273.84679,-1.07209,-1.05528,-0.731089,121969.4433
466.2364805,-1.07364632,-1.054202328,-0.731010625,-62151.00427,-13399.9234,-2274.577829,-1.07313,-1.05456,-0.731039,121971.1161
466.2531472,-1.074681017,-1.05348636,-0.73095664,-62152.07844,-13400.97724,-2275.308814,-1.07417,-1.05384,-0.730985,121972.7891
466.2698139,-1.075715714,-1.052770392,-0.730902655,-62153.15363,-13402.03037,-2276.03974,-1.07519,-1.05313,-0.730926,121974.4622
466.2864805,-1.076750411,-1.052054425,-0.73084867,-62154.22987,-13403.08278,-2276.770618,-1.07624,-1.05241,-0.730878,121976.1355
466.3031472,-1.077785108,-1.051338457,-0.730794685,-62155.30714,-13404.13448,-2277.501441,-1.07727,-1.0517,-0.730823,121977.809
466.3198139,-1.078819806,-1.050622489,-0.7307407,-62156.38543,-13405.18546,-2278.232205,-1.07829,-1.05098,-0.730764,121979.4827
466.3364805,-1.079854503,-1.049906521,-0.730686715,-62157.46477,-13406.23572,-2278.962921,-1.07934,-1.05026,-0.730716,121981.1567
466.3531472,-1.0808892,-1.049190554,-0.73063273,-62158.54515,-13407.28527,-2279.693582,-1.08038,-1.04955,-0.730661,121982.8308
466.3698139,-1.081923897,-1.048474586,-0.730578745,-62159.62655,-13408.3341,-2280.424185,-1.0814,-1.04883,-0.730603,121984.5051
466.3864805,-1.082958595,-1.047758618,-0.73052476,-62160.70899,-13409.38222,-2281.154738,-1.08244,-1.04812,-0.730553,121986.1795
466.4031472,-1.083993292,-1.04704265,-0.730470775,-62161.79247,-13410.42962,-2281.885237,-1.08348,-1.0474,-0.730499,121987.8542
466.4198139,-1.085027989,-1.046326683,-0.730416791,-62162.87698,-13411.47631,-2282.615678,-1.08451,-1.04669,-0.730441,121989.5291
466.4364805,-1.086062686,-1.045610715,-0.730362806,-62163.96252,-13412.52228,-2283.346069,-1.08554,-1.04597,-0.730391,121991.2042
466.4531472,-1.087097384,-1.044894747,-0.730308821,-62165.04911,-13413.56753,-2284.076406,-1.08659,-1.04525,-0.730337,121992.8795
466.4698139,-1.088132081,-1.044178779,-0.730254836,-62166.13672,-13414.61206,-2284.806685,-1.08761,-1.04453,-0.730279,121994.555
466.4864805,-1.089166778,-1.043462812,-0.730200851,-62167.22537,-13415.65589,-2285.536915,-1.08865,-1.04383,-0.73023,121996.2307
466.5031472,-1.090201475,-1.042746844,-0.730146866,-62168.31505,-13416.69899,-2286.26709,-1.08968,-1.0431,-0.730175,121997.9066
466.5198139,-1.091236173,-1.042030876,-0.730092881,-62169.40577,-13417.74138,-2286.997207,-1.09072,-1.04239,-0.730117,121999.5827
466.5364805,-1.09227087,-1.041314908,-0.730038896,-62170.49752,-13418.78305,-2287.727274,-1.09175,-1.04167,-0.730067,122001.259
466.5531472,-1.093305567,-1.040598941,-0.729984911,-62171.59032,-13419.82401,-2288.457288,-1.0928,-1.04096,-0.730014,122002.9355
466.5698139,-1.094340264,-1.039882973,-0.729930926,-62172.68413,-13420.86425,-2289.187243,-1.09381,-1.04024,-0.729955,122004.6122
466.5864805,-1.095374961,-1.039167005,-0.729876941,-62173.77899,-13421.90378,-2289.917148,-1.09486,-1.03953,-0.729905,122006.2892
466.6031472,-1.096409659,-1.038451037,-0.729822956,-62174.87489,-13422.94259,-2290.646999,-1.0959,-1.03881,-0.729851,122007.9663
466.6198139,-1.097444356,-1.03773507,-0.729768971,-62175.97181,-13423.98068,-2291.376793,-1.09692,-1.03809,-0.729794,122009.6436
466.6364805,-1.098479053,-1.037019102,-0.729714986,-62177.06968,-13425.01803,-2292.106532,-1.09787,-1.03735,-0.729739,122011.3211
466.6531472,-1.099321512,-1.036261601,-0.729653902,-62178.16755,-13426.05539,-2292.836272,-1.09787,-1.03736,-0.72974,122012.9986
466.6698139,-1.098100983,-1.03693742,-0.729701024,-62179.26626,-13427.09199,-2293.565947,-1.09871,-1.0366,-0.729675,122014.6761
466.6864805,-1.096880455,-1.037613239,-0.729748146,-62180.36375,-13428.12927,-2294.295673,-1.09749,-1.03728,-0.729726,122016.3533
466.7031472,-1.095659927,-1.038289057,-0.729795268,-62181.46002,-13429.16722,-2295.025446,-1.09627,-1.03795,-0.729773,122018.0301
466.7198139,-1.094439399,-1.038964876,-0.72984239,-62182.55507,-13430.20584,-2295.755262,-1.09505,-1.03862,-0.729816,122019.7066
466.7364805,-1.093218871,-1.039640695,-0.729889512,-62183.6489,-13431.24515,-2296.485129,-1.09383,-1.03931,-0.729867,122021.3827
466.7531472,-1.091998343,-1.040316514,-0.729936635,-62184.74151,-13432.28513,-2297.215044,-1.09261,-1.03998,-0.729915,122023.0585
466.7698139,-1.090777814,-1.040992333,-0.729983757,-62185.83289,-13433.32578,-2297.945001,-1.09138,-1.04065,-0.729957,122024.7338
466.7864805,-1.089557286,-1.041668152,-0.730030879,-62186.92306,-13434.36711,-2298.67501,-1.09017,-1.04133,-0.730009,122026.4089
466.8031472,-1.088336758,-1.042343971,-0.730078001,-62188.01201,-13435.40912,-2299.405066,-1.08895,-1.04201,-0.730056,122028.0836
466.8198139,-1.08711623,-1.043019789,-0.730125123,-62189.09973,-13436.4518,-2300.135165,-1.08772,-1.04268,-0.730099,122029.7579
466.8364805,-1.085895702,-1.043695608,-0.730172245,-62190.18624,-13437.49516,-2300.865315,-1.08651,-1.04336,-0.73015,122031.4319
466.8531472,-1.084675174,-1.044371427,-0.730219368,-62191.27153,-13438.53919,-2301.595512,-1.08529,-1.04403,-0.730197,122033.1055
466.8698139,-1.083454645,-1.045047246,-0.73026649,-62192.35559,-13439.5839,-2302.325752,-1.08406,-1.04471,-0.73024,122034.7788
466.8864805,-1.082234117,-1.045723065,-0.730313612,-62193.43844,-13440.62928,-2303.056044,-1.08285,-1.04538,-0.730292,122036.4517
466.9031472,-1.081013589,-1.046398884,-0.730360734,-62194.52006,-13441.67535,-2303.786382,-1.08162,-1.04607,-0.730338,122038.1243
466.9198139,-1.079793061,-1.047074703,-0.730407856,-62195.60046,-13442.72208,-2304.516764,-1.0804,-1.04673,-0.730382,122039.7965
466.9364805,-1.078572533,-1.047750521,-0.730454978,-62196.67965,-13443.76949,-2305.247196,-1.07919,-1.04741,-0.730432,122041.4684
466.9531472,-1.077352005,-1.04842634,-0.730502101,-62197.75761,-13444.81758,-2305.977676,-1.07796,-1.04809,-0.73048,122043.14
466.9698139,-1.076131476,-1.049102159,-0.730549223,-62198.83435,-13445.86634,-2306.708199,-1.07674,-1.04876,-0.730523,122044.8112
466.9864805,-1.074910948,-1.049777978,-0.730596345,-62199.90987,-13446.91579,-2307.438773,-1.07552,-1.04945,-0.730574,122046.4821
467.0031472,-1.07369042,-1.050453797,-0.730643467,-62200.98417,-13447.9659,-2308.169395,-1.0743,-1.05011,-0.730622,122048.1526
467.0198139,-1.072469892,-1.051129616,-0.730690589,-62202.05725,-13449.01669,-2308.900059,-1.07308,-1.05079,-0.730664,122049.8228
467.0364805,-1.071249364,-1.051805435,-0.730737711,-62203.12911,-13450.06816,-2309.630774,-1.07186,-1.05147,-0.730715,122051.4926
467.0531472,-1.070028836,-1.052481254,-0.730784834,-62204.19975,-13451.12031,-2310.361537,-1.07064,-1.05215,-0.730763,122053.1622
467.0698139,-1.068808307,-1.053157072,-0.730831956,-62205.26917,-13452.17312,-2311.092343,-1.06942,-1.05281,-0.730806,122054.8313
467.0864805,-1.067587779,-1.053832891,-0.730879078,-62206.33737,-13453.22662,-2311.8232,-1.0682,-1.0535,-0.730857,122056.5002
467.1031472,-1.066367251,-1.05450871,-0.7309262,-62207.40435,-13454.28079,-2312.554104,-1.06698,-1.05417,-0.730904,122058.1687
467.1198139,-1.065146723,-1.055184529,-0.730973322,-62208.4701,-13455.33563,-2313.285051,-1.06575,-1.05484,-0.730947,122059.8369
467.1364805,-1.063926195,-1.055860348,-0.731020444,-62209.53464,-13456.39116,-2314.016049,-1.06454,-1.05553,-0.730998,122061.5047
467.1531472,-1.062705667,-1.056536167,-0.731067567,-62210.59796,-13457.44736,-2314.747094,-1.06332,-1.0562,-0.731045,122063.1723
467.1698139,-1.061485139,-1.057211986,-0.731114689,-62211.66005,-13458.50423,-2315.478183,-1.06209,-1.05687,-0.731089,122064.8394
467.1864805,-1.06026461,-1.057887804,-0.731161811,-62212.72093,-13459.56178,-2316.209322,-1.06088,-1.05755,-0.731139,122066.5063
467.2031472,-1.059044082,-1.058563623,-0.731208933,-62213.78058,-13460.62001,-2316.940509,-1.05965,-1.05823,-0.731187,122068.1728
467.2198139,-1.057823554,-1.059239442,-0.731256055,-62214.83901,-13461.67891,-2317.671739,-1.05843,-1.0589,-0.73123,122069.839
467.2364805,-1.056603026,-1.059915261,-0.731303178,-62215.89623,-13462.73849,-2318.40302,-1.05722,-1.05958,-0.731281,122071.5049
467.2531472,-1.055382498,-1.06059108,-0.7313503,-62216.95222,-13463.79874,-2319.134348,-1.05599,-1.06025,-0.731328,122073.1705
467.2698139,-1.05416197,-1.061266899,-0.731397422,-62218.00699,-13464.85967,-2319.865719,-1.05477,-1.06093,-0.731371,122074.8357
467.2864805,-1.052941441,-1.061942718,-0.731444544,-62219.06054,-13465.92127,-2320.597141,-1.05355,-1.0616,-0.731422,122076.5007
467.3031472,-1.051720913,-1.062618536,-0.731491666,-62220.11288,-13466.98356,-2321.328611,-1.05234,-1.06229,-0.73147,122078.1653
467.3198139,-1.050500385,-1.063294355,-0.731538788,-62221.16398,-13468.04651,-2322.060123,-1.0511,-1.06295,-0.731512,122079.8295
467.3364805,-1.049279857,-1.063970174,-0.731585911,-62222.21388,-13469.11014,-2322.791687,-1.0499,-1.06363,-0.731564,122081.4935
467.3531472,-1.048059329,-1.064645993,-0.731633033,-62223.26255,-13470.17445,-2323.523298,-1.04867,-1.06431,-0.731611,122083.1571
467.3698139,-1.046838801,-1.065321812,-0.731680155,-62224.30999,-13471.23943,-2324.254952,-1.04744,-1.06498,-0.731654,122084.8205
467.3864805,-1.045618272,-1.065997631,-0.731727277,-62225.35622,-13472.30509,-2324.986657,-1.04623,-1.06566,-0.731705,122086.4835
467.4031472,-1.044397744,-1.06667345,-0.731774399,-62226.40123,-13473.37143,-2325.718409,-1.04501,-1.06634,-0.731752,122088.1462
467.4198139,-1.043177216,-1.067349268,-0.731821521,-62227.44502,-13474.43844,-2326.450204,-1.04379,-1.06701,-0.731795,122089.8086
467.4364805,-1.041956688,-1.068025087,-0.731868644,-62228.48758,-13475.50613,-2327.182051,-1.04256,-1.06769,-0.731847,122091.4706
467.4531472,-1.04073616,-1.068700906,-0.731915766,-62229.52893,-13476.57449,-2327.913944,-1.04135,-1.06836,-0.731893,122093.1324
467.4698139,-1.039515632,-1.069376725,-0.731962888,-62230.56906,-13477.64353,-2328.645881,-1.04013,-1.06904,-0.731937,122094.7939
467.4864805,-1.038295103,-1.070052544,-0.73201001,-62231.60796,-13478.71324,-2329.377869,-1.0389,-1.06971,-0.731988,122096.455
467.5031472,-1.037074575,-1.070728363,-0.732057132,-62232.64565,-13479.78364,-2330.109904,-1.03769,-1.0704,-0.732035,122098.1159
467.5198139,-1.035854047,-1.071404182,-0.732104254,-62233.68211,-13480.8547,-2330.841982,-1.03646,-1.07106,-0.732078,122099.7764
467.5364805,-1.034633519,-1.07208,-0.732151377,-62234.71736,-13481.92644,-2331.574111,-1.03525,-1.07174,-0.732129,122101.4366
467.5531472,-1.033412991,-1.072755819,-0.732198499,-62235.75138,-13482.99886,-2332.306287,-1.03402,-1.07242,-0.732176,122103.0966
467.5698139,-1.032192463,-1.073431638,-0.732245621,-62236.78418,-13484.07195,-2333.038506,-1.0328,-1.07309,-0.732219,122104.7562
467.5864805,-1.030971934,-1.074107457,-0.732292743,-62237.81576,-13485.14572,-2333.770777,-1.03158,-1.07377,-0.732271,122106.4155
