MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH]
613.4486624,-68209.2947,-21898.07952,-8513.132074
613.4820801,-68209.97524,-21899.8094,-8514.481388
613.5154978,-68210.65549,-21901.53918,-8515.830665
613.5489155,-68211.33545,-21903.26887,-8517.179906
613.5823332,-68212.01511,-21904.99847,-8518.529111
613.6157509,-68212.69449,-21906.72797,-8519.878279
613.6491686,-68213.37358,-21908.45737,-8521.22741
613.6825863,-68214.05237,-21910.18669,-8522.576505
613.716004,-68214.73088,-21911.91591,-8523.925564
613.7494217,-68215.40909,-21913.64504,-8525.274586
613.7828393,-68216.08701,-21915.37407,-8526.623572
613.816257,-68216.76464,-21917.10301,-8527.972521
613.8496747,-68217.44198,-21918.83186,-8529.321434
613.8830924,-68218.11903,-21920.56061,-8530.67031
613.9165101,-68218.79579,-21922.28927,-8532.01915
613.9499278,-68219.47225,-21924.01784,-8533.367953
613.9833455,-68220.14843,-21925.74631,-8534.71672
614.0167632,-68220.82432,-21927.47469,-8536.06545
614.0501809,-68221.49991,-21929.20297,-8537.414144
614.0835986,-68222.17521,-21930.93116,-8538.762801
614.1170163,-68222.85023,-21932.65926,-8540.111421
614.150434,-68223.52495,-21934.38726,-8541.460006
614.1838517,-68224.19938,-21936.11517,-8542.808553
614.2172694,-68224.87352,-21937.84299,-8544.157064
614.2506871,-68225.54737,-21939.57071,-8545.505539
614.2841048,-68226.22093,-21941.29834,-8546.853977
614.3175225,-68226.8942,-21943.02588,-8548.202378
614.3509402,-68227.56718,-21944.75332,-8549.550743
614.3843579,-68228.23987,-21946.48067,-8550.899071
614.4177756,-68228.91226,-21948.20792,-8552.247363
614.4511933,-68229.58437,-21949.93508,-8553.595618
614.484611,-68230.25618,-21951.66215,-8554.943836
614.5180287,-68230.92771,-21953.38912,-8556.292018
614.5514464,-68231.59894,-21955.116,-8557.640164
614.5848641,-68232.26989,-21956.84279,-8558.988273
614.6182818,-68232.94054,-21958.56948,-8560.336345
614.6516995,-68233.6109,-21960.29608,-8561.68438
614.6851172,-68234.28097,-21962.02258,-8563.032379
614.7185349,-68234.95075,-21963.749,-8564.380342
614.7519526,-68235.62024,-21965.47531,-8565.728267
614.7853703,-68236.28944,-21967.20154,-8567.076157
614.818788,-68236.95835,-21968.92767,-8568.424009
614.8522057,-68237.62697,-21970.6537,-8569.771825
614.8856233,-68238.2953,-21972.37965,-8571.119604
614.919041,-68238.96334,-21974.1055,-8572.467347
614.9524587,-68239.63109,-21975.83125,-8573.815053
614.9858764,-68240.29854,-21977.55691,-8575.162722
615.0192941,-68240.96571,-21979.28248,-8576.510355
615.0527118,-68241.63259,-21981.00795,-8577.857951
615.0861295,-68242.29917,-21982.73334,-8579.20551
615.1195472,-68242.96547,-21984.45862,-8580.553033
615.1529649,-68243.63147,-21986.18382,-8581.900519
615.1863826,-68244.29719,-21987.90891,-8583.247968
615.2198003,-68244.96261,-21989.63392,-8584.595381
615.253218,-68245.62775,-21991.35883,-8585.942757
615.2866357,-68246.29259,-21993.08365,-8587.290096
615.3200534,-68246.95714,-21994.80837,-8588.637399
615.3534711,-68247.62141,-21996.533,-8589.984665
615.3868888,-68248.28538,-21998.25754,-8591.331894
615.4203065,-68248.94906,-21999.98198,-8592.679087
615.4537242,-68249.61246,-22001.70633,-8594.026243
615.4871419,-68250.27556,-22003.43059,-8595.373362
615.5205596,-68250.93837,-22005.15475,-8596.720444
615.5539773,-68251.60089,-22006.87882,-8598.06749
615.587395,-68252.26312,-22008.60279,-8599.414499
615.6208127,-68252.92507,-22010.32667,-8600.761471
615.6542304,-68253.58672,-22012.05046,-8602.108407
615.6876481,-68254.24808,-22013.77415,-8603.455306
615.7210658,-68254.90915,-22015.49775,-8604.802168
615.7544835,-68255.56993,-22017.22126,-8606.148993
615.7879012,-68256.23042,-22018.94467,-8607.495782
615.8213189,-68256.89062,-22020.66799,-8608.842533
615.8547366,-68257.55053,-22022.39121,-8610.189248
615.8881543,-68258.21015,-22024.11434,-8611.535927
615.921572,-68258.86948,-22025.83738,-8612.882568
615.9549896,-68259.52852,-22027.56032,-8614.229173
615.9884073,-68260.18727,-22029.28317,-8615.575741
616.021825,-68260.84573,-22031.00592,-8616.922272
616.0552427,-68261.5039,-22032.72858,-8618.268767
616.0886604,-68262.16178,-22034.45115,-8619.615225
616.1220781,-68262.81937,-22036.17362,-8620.961645
616.1554958,-68263.47667,-22037.896,-8622.30803
616.1889135,-68264.13368,-22039.61829,-8623.654377
616.2223312,-68264.7904,-22041.34048,-8625.000687
616.2557489,-68265.44683,-22043.06258,-8626.346961
616.2891666,-68266.10297,-22044.78459,-8627.693198
616.3225843,-68266.75882,-22046.5065,-8629.039398
616.356002,-68267.41438,-22048.22831,-8630.385562
616.3894197,-68268.06966,-22049.95004,-8631.731688
616.4228374,-68268.72464,-22051.67166,-8633.077778
616.4562551,-68269.37933,-22053.3932,-8634.423831
616.4896728,-68270.03373,-22055.11464,-8635.769847
616.5230905,-68270.68784,-22056.83599,-8637.115826
616.5565082,-68271.34166,-22058.55724,-8638.461768
616.5899259,-68271.99519,-22060.2784,-8639.807674
616.6233436,-68272.64843,-22061.99947,-8641.153542
616.6567613,-68273.30139,-22063.72044,-8642.499374
616.690179,-68273.95405,-22065.44132,-8643.845169
616.7235967,-68274.60642,-22067.1621,-8645.190927
616.7570144,-68275.2585,-22068.88279,-8646.536649
616.7904321,-68275.9103,-22070.60339,-8647.882333
616.8238498,-68276.5618,-22072.32389,-8649.227981
616.8572675,-68277.21301,-22074.0443,-8650.573591
616.8906852,-68277.86394,-22075.76462,-8651.919165
616.9241029,-68278.51457,-22077.48484,-8653.264702
616.9575206,-68279.16492,-22079.20497,-8654.610202
616.9909383,-68279.81497,-22080.925,-8655.955665
617.024356,-68280.46474,-22082.64494,-8657.301092
617.0577736,-68281.11421,-22084.36479,-8658.646481
617.0911913,-68281.7634,-22086.08454,-8659.991834
617.124609,-68282.4123,-22087.8042,-8661.337149
617.1580267,-68283.0609,-22089.52376,-8662.682428
617.1914444,-68283.70922,-22091.24323,-8664.02767
617.2248621,-68284.35725,-22092.96261,-8665.372875
617.2582798,-68285.00499,-22094.68189,-8666.718043
617.2916975,-68285.65243,-22096.40108,-8668.063174
617.3251152,-68286.29959,-22098.12017,-8669.408268
617.3585329,-68286.94646,-22099.83918,-8670.753325
617.3919506,-68287.59304,-22101.55808,-8672.098346
617.4253683,-68288.23933,-22103.2769,-8673.443329
617.458786,-68288.88534,-22104.99562,-8674.788276
617.4922037,-68289.53105,-22106.71424,-8676.133185
617.5256214,-68290.17647,-22108.43277,-8677.478058
617.5590391,-68290.8216,-22110.15121,-8678.822894
617.5924568,-68291.46645,-22111.86955,-8680.167692
617.6258745,-68292.111,-22113.5878,-8681.512454
617.6592922,-68292.75526,-22115.30596,-8682.857179
617.6927099,-68293.39924,-22117.02402,-8684.201867
617.7261276,-68294.04293,-22118.74199,-8685.546518
617.7595453,-68294.68632,-22120.45986,-8686.891132
617.792963,-68295.32943,-22122.17764,-8688.235709
617.8263807,-68295.97225,-22123.89533,-8689.580249
617.8597984,-68296.61477,-22125.61292,-8690.924752
617.8932161,-68297.25701,-22127.33042,-8692.269218
617.9266338,-68297.89896,-22129.04783,-8693.613648
617.9600515,-68298.54062,-22130.76514,-8694.95804
617.9934692,-68299.182,-22132.48235,-8696.302395
618.0268869,-68299.82308,-22134.19948,-8697.646713
618.0603046,-68300.46387,-22135.91651,-8698.990995
618.0937223,-68301.10437,-22137.63344,-8700.335239
618.1271399,-68301.74459,-22139.35028,-8701.679446
618.1605576,-68302.38451,-22141.06703,-8703.023617
618.1939753,-68303.02415,-22142.78368,-8704.36775
618.227393,-68303.6635,-22144.50024,-8705.711846
618.2608107,-68304.30255,-22146.21671,-8707.055905
618.2942284,-68304.94132,-22147.93308,-8708.399928
618.3276461,-68305.5798,-22149.64936,-8709.743913
618.3610638,-68306.21799,-22151.36554,-8711.087861
618.3944815,-68306.85589,-22153.08163,-8712.431773
618.4278992,-68307.4935,-22154.79763,-8713.775647
618.4613169,-68308.13083,-22156.51353,-8715.119484
618.4947346,-68308.76786,-22158.22934,-8716.463284
618.5281523,-68309.4046,-22159.94505,-8717.807048
618.56157,-68310.04106,-22161.66067,-8719.150774
618.5949877,-68310.67723,-22163.3762,-8720.494463
618.6284054,-68311.3131,-22165.09163,-8721.838115
618.6618231,-68311.94869,-22166.80697,-8723.18173
618.6952408,-68312.58399,-22168.52221,-8724.525308
618.7286585,-68313.219,-22170.23736,-8725.868849
618.7620762,-68313.85372,-22171.95242,-8727.212353
618.7954939,-68314.48815,-22173.66738,-8728.55582
618.8289116,-68315.1223,-22175.38225,-8729.89925
618.8623293,-68315.75615,-22177.09702,-8731.242643
618.895747,-68316.38972,-22178.8117,-8732.585999
618.9291647,-68317.02299,-22180.52629,-8733.929317
618.9625824,-68317.65598,-22182.24078,-8735.272599
618.9960001,-68318.28868,-22183.95518,-8736.615844
619.0294178,-68318.92109,-22185.66949,-8737.959051
619.0628355,-68319.55321,-22187.3837,-8739.302222
619.0962532,-68320.18504,-22189.09781,-8740.645355
619.1296709,-68320.81658,-22190.81184,-8741.988452
619.1630886,-68321.44784,-22192.52577,-8743.331511
619.1965063,-68322.0788,-22194.2396,-8744.674533
619.2299239,-68322.70948,-22195.95334,-8746.017518
619.2633416,-68323.33987,-22197.66699,-8747.360466
619.2967593,-68323.96997,-22199.38054,-8748.703377
619.330177,-68324.59978,-22201.094,-8750.046251
619.3635947,-68325.2293,-22202.80737,-8751.389088
619.3970124,-68325.85853,-22204.52064,-8752.731887
619.4304301,-68326.48748,-22206.23381,-8754.07465
619.4638478,-68327.11613,-22207.9469,-8755.417375
619.4972655,-68327.7445,-22209.65989,-8756.760064
619.5306832,-68328.37257,-22211.37278,-8758.102715
619.5641009,-68329.00036,-22213.08558,-8759.445329
619.5975186,-68329.62786,-22214.79829,-8760.787906
619.6309363,-68330.25508,-22216.5109,-8762.130446
619.664354,-68330.882,-22218.22342,-8763.472949
619.6977717,-68331.50863,-22219.93585,-8764.815415
619.7311894,-68332.13498,-22221.64818,-8766.157844
619.7646071,-68332.76103,-22223.36042,-8767.500235
619.7980248,-68333.3868,-22225.07256,-8768.84259
619.8314425,-68334.01228,-22226.78461,-8770.184907
619.8648602,-68334.63747,-22228.49657,-8771.527187
619.8982779,-68335.26238,-22230.20843,-8772.86943
619.9316956,-68335.88699,-22231.9202,-8774.211636
619.9651133,-68336.51131,-22233.63187,-8775.553805
619.998531,-68337.13535,-22235.34345,-8776.895937
620.0319487,-68337.7591,-22237.05494,-8778.238031
620.0653664,-68338.38256,-22238.76633,-8779.580088
620.0987841,-68339.00573,-22240.47762,-8780.922109
620.1322018,-68339.62861,-22242.18883,-8782.264092
620.1656195,-68340.25121,-22243.89994,-8783.606038
620.1990372,-68340.87351,-22245.61095,-8784.947947
620.2324549,-68341.49553,-22247.32188,-8786.289818
620.2658726,-68342.11726,-22249.0327,-8787.631653
620.2992902,-68342.7387,-22250.74344,-8788.97345
620.3327079,-68343.35985,-22252.45408,-8790.31521
620.3661256,-68343.98071,-22254.16462,-8791.656933
620.3995433,-68344.60129,-22255.87508,-8792.998619
620.432961,-68345.22158,-22257.58543,-8794.340268
620.4663787,-68345.84157,-22259.2957,-8795.68188
620.4997964,-68346.46128,-22261.00587,-8797.023454
620.5332141,-68347.0807,-22262.71594,-8798.364991
620.5666318,-68347.69984,-22264.42592,-8799.706491
620.6000495,-68348.31868,-22266.13581,-8801.047954
620.6334672,-68348.93724,-22267.84561,-8802.38938
620.6668849,-68349.55551,-22269.55531,-8803.730768
620.7003026,-68350.17349,-22271.26491,-8805.07212
620.7337203,-68350.79118,-22272.97442,-8806.413434
620.767138,-68351.40858,-22274.68384,-8807.754711
620.8005557,-68352.0257,-22276.39317,-8809.095951
620.8339734,-68352.64252,-22278.1024,-8810.437154
620.8673911,-68353.25906,-22279.81153,-8811.778319
620.9008088,-68353.87531,-22281.52057,-8813.119447
620.9342265,-68354.49127,-22283.22952,-8814.460538
620.9676442,-68355.10695,-22284.93838,-8815.801592
621.0010619,-68355.72233,-22286.64714,-8817.142609
621.0344796,-68356.33743,-22288.3558,-8818.483588
621.0678973,-68356.95224,-22290.06437,-8819.824531
621.101315,-68357.56676,-22291.77285,-8821.165436
621.1347327,-68358.18099,-22293.48124,-8822.506304
621.1681504,-68358.79493,-22295.18953,-8823.847134
621.2015681,-68359.40859,-22296.89772,-8825.187928
621.2349858,-68360.02196,-22298.60582,-8826.528684
621.2684035,-68360.63504,-22300.31383,-8827.869403
621.3018212,-68361.24783,-22302.02175,-8829.210085
621.3352389,-68361.86033,-22303.72957,-8830.550729
621.3686566,-68362.47255,-22305.43729,-8831.891337
621.4020742,-68363.08448,-22307.14492,-8833.231907
621.4354919,-68363.69612,-22308.85246,-8834.57244
621.4689096,-68364.30747,-22310.55991,-8835.912936
621.5023273,-68364.91853,-22312.26726,-8837.253394
621.535745,-68365.52931,-22313.97451,-8838.593815
621.5691627,-68366.1398,-22315.68167,-8839.9342
621.6025804,-68366.74999,-22317.38874,-8841.274546
621.6359981,-68367.35991,-22319.09572,-8842.614856
621.6694158,-68367.96953,-22320.8026,-8843.955128
621.7028335,-68368.57887,-22322.50938,-8845.295363
621.7362512,-68369.18791,-22324.21607,-8846.635561
621.7696689,-68369.79667,-22325.92267,-8847.975722
621.8030866,-68370.40514,-22327.62918,-8849.315845
621.8365043,-68371.01333,-22329.33559,-8850.655931
621.869922,-68371.62122,-22331.0419,-8851.99598
621.9033397,-68372.22883,-22332.74812,-8853.335992
621.9367574,-68372.83615,-22334.45425,-8854.675966
621.9701751,-68373.44318,-22336.16028,-8856.015903
622.0035928,-68374.04993,-22337.86622,-8857.355803
622.0370105,-68374.65638,-22339.57207,-8858.695666
622.0704282,-68375.26255,-22341.27782,-8860.035491
622.1038459,-68375.86843,-22342.98348,-8861.375279
622.1372636,-68376.47403,-22344.68904,-8862.71503
622.1706813,-68377.07933,-22346.39451,-8864.054744
622.204099,-68377.68435,-22348.09989,-8865.39442
622.2375167,-68378.28908,-22349.80517,-8866.734059
622.2709344,-68378.89352,-22351.51036,-8868.073661
622.3043521,-68379.49767,-22353.21545,-8869.413225
622.3377698,-68380.10154,-22354.92045,-8870.752752
622.3711875,-68380.70512,-22356.62536,-8872.092242
622.4046052,-68381.30841,-22358.33017,-8873.431695
622.4380229,-68381.91141,-22360.03489,-8874.77111
622.4714405,-68382.51413,-22361.73951,-8876.110488
622.5048582,-68383.11655,-22363.44404,-8877.449829
622.5382759,-68383.71869,-22365.14848,-8878.789133
622.5716936,-68384.32055,-22366.85282,-8880.128399
622.6051113,-68384.92211,-22368.55707,-8881.467628
622.638529,-68385.52339,-22370.26122,-8882.80682
622.6719467,-68386.12438,-22371.96528,-8884.145974
622.7053644,-68386.72508,-22373.66924,-8885.485091
622.7387821,-68387.32549,-22375.37312,-8886.824171
622.7721998,-68387.92562,-22377.07689,-8888.163213
622.8056175,-68388.52546,-22378.78058,-8889.502218
622.8390352,-68389.12501,-22380.48417,-8890.841186
622.8724529,-68389.72427,-22382.18766,-8892.180117
622.9058706,-68390.32325,-22383.89106,-8893.51901
622.9392883,-68390.92194,-22385.59437,-8894.857866
622.972706,-68391.52034,-22387.29758,-8896.196684
623.0061237,-68392.11845,-22389.0007,-8897.535466
623.0395414,-68392.71627,-22390.70373,-8898.874209
623.0729591,-68393.31381,-22392.40666,-8900.212916
623.1063768,-68393.91106,-22394.1095,-8901.551585
623.1397945,-68394.50803,-22395.81224,-8902.890217
623.1732122,-68395.1047,-22397.51489,-8904.228812
623.2066299,-68395.70109,-22399.21744,-8905.567369
623.2400476,-68396.29719,-22400.91991,-8906.905889
623.2734653,-68396.89301,-22402.62227,-8908.244372
623.306883,-68397.48853,-22404.32455,-8909.582817
623.3403007,-68398.08377,-22406.02672,-8910.921225
623.3737184,-68398.67872,-22407.72881,-8912.259596
623.4071361,-68399.27339,-22409.4308,-8913.597929
623.4405538,-68399.86776,-22411.1327,-8914.936225
623.4739715,-68400.46185,-22412.8345,-8916.274484
623.5073892,-68401.05565,-22414.53621,-8917.612705
623.5408069,-68401.64917,-22416.23782,-8918.950889
623.5742245,-68402.24239,-22417.93934,-8920.289036
623.6076422,-68402.83533,-22419.64077,-8921.627145
623.6410599,-68403.42799,-22421.3421,-8922.965217
623.6744776,-68404.02035,-22423.04334,-8924.303251
623.7078953,-68404.61243,-22424.74449,-8925.641248
623.741313,-68405.20422,-22426.44554,-8926.979208
623.7747307,-68405.79572,-22428.14649,-8928.31713
